timestamp,glucose,true_bg,twin_mean,twin_p95,twin_p5,twin_std,predicted_30m,target_30m
2026-04-19T19:47:30+00:00,1.73,2.2528,2.2,2.2,2.2,0.43,2.29,3.4454
2026-04-19T19:50:00+00:00,2.21,2.2692,2.2,2.2,2.2,0.69,7.78,3.6052
2026-04-19T19:52:30+00:00,2.89,2.3071,2.2,2.2,2.2,0.82,12.84,3.9374
2026-04-19T19:55:00+00:00,3.5,2.364,2.2,2.2,2.2,0.9,15.94,4.2765
2026-04-19T19:57:30+00:00,3.69,2.4377,2.82,4.04,2.2,0.98,15.1,4.6211
2026-04-19T20:00:00+00:00,3.66,2.5263,2.42,3.31,2.2,1.14,12.68,4.97
2026-04-19T20:02:30+00:00,3.43,2.6284,2.5,3.59,2.2,1.11,9.13,5.3218
2026-04-19T20:05:00+00:00,3.44,2.7423,2.27,2.67,2.2,1.04,7.67,5.6756
2026-04-19T20:07:30+00:00,3.34,2.8667,2.23,2.33,2.2,1.09,5.9,6.0303
2026-04-19T20:10:00+00:00,3.15,3.0003,2.2,2.2,2.2,1.11,3.69,6.385
2026-04-19T20:12:30+00:00,3.31,3.142,2.2,2.2,2.2,1.06,4.32,6.7389
2026-04-19T20:15:00+00:00,3.56,3.2907,2.2,2.2,2.2,1.08,5.41,7.0912
2026-04-19T20:17:30+00:00,3.83,3.4454,2.2,2.2,2.2,1.08,6.5,7.4414
2026-04-19T20:20:00+00:00,4.17,3.6052,2.31,2.67,2.2,1.17,7.85,7.7886
2026-04-19T20:22:30+00:00,4.3,3.9374,2.44,3.26,2.2,1.2,7.46,8.1326
2026-04-19T20:25:00+00:00,4.43,4.2765,2.34,2.89,2.2,1.23,7.15,8.4726
2026-04-19T20:27:30+00:00,4.28,4.6211,2.38,3.38,2.2,1.25,5.04,8.8083
2026-04-19T20:30:00+00:00,4.46,4.97,2.22,2.35,2.2,1.3,5.6,9.1389
2026-04-19T20:32:30+00:00,4.43,5.3218,2.35,3.2,2.2,1.27,4.73,9.4641
2026-04-19T20:35:00+00:00,5.05,5.6756,2.24,2.38,2.2,1.29,8.47,9.7837
2026-04-19T20:37:30+00:00,5.33,6.0303,3.64,5.85,2.2,1.24,8.95,10.0973
2026-04-19T20:40:00+00:00,5.76,6.385,4.18,6.46,2.69,1.26,10.46,10.4045
2026-04-19T20:42:30+00:00,6.16,6.7389,4.91,7.16,2.92,1.27,11.45,10.7048
2026-04-19T20:45:00+00:00,6.73,7.0912,5.74,8.12,3.32,1.26,13.28,10.9981
2026-04-19T20:47:30+00:00,7.27,7.4414,7.5,10.41,5.3,1.31,14.55,11.2842
2026-04-19T20:50:00+00:00,7.48,7.7886,8.1,10.58,4.96,1.41,13.34,11.563
2026-04-19T20:52:30+00:00,7.66,8.1326,8.0,9.53,5.71,1.4,12.26,11.8345
2026-04-19T20:55:00+00:00,8.03,8.4726,7.44,9.57,5.36,1.35,12.63,12.0987
2026-04-19T20:57:30+00:00,8.3,8.8083,8.68,11.56,5.69,1.31,12.32,12.3555
2026-04-19T21:00:00+00:00,8.89,9.1389,9.08,11.72,6.45,1.14,14.29,12.605
2026-04-19T21:02:30+00:00,9.45,9.4641,9.61,12.09,7.95,1.26,15.67,12.8471
2026-04-19T21:05:00+00:00,9.99,9.7837,11.12,13.36,9.21,1.35,16.71,13.0819
2026-04-19T21:07:30+00:00,10.93,10.0973,11.95,14.46,9.91,1.4,20.09,13.3095
2026-04-19T21:10:00+00:00,11.63,10.4045,14.0,15.76,12.33,1.67,21.28,13.53
2026-04-19T21:12:30+00:00,11.88,10.7048,15.01,17.25,12.44,1.8,19.32,13.7433
2026-04-19T21:15:00+00:00,12.16,10.9981,14.67,16.71,12.98,1.6,17.97,13.9496
2026-04-19T21:17:30+00:00,12.13,11.2842,13.94,15.6,12.88,1.26,15.05,14.1489
2026-04-19T21:20:00+00:00,11.89,11.563,13.26,14.99,10.56,1.02,11.59,14.3386
2026-04-19T21:22:30+00:00,12.09,11.8345,11.37,13.75,9.52,0.97,11.79,14.5181
2026-04-19T21:25:00+00:00,12.28,12.0987,11.76,12.75,10.17,0.89,12.15,14.6881
2026-04-19T21:27:30+00:00,12.7,12.3555,10.82,13.14,9.01,1.14,14.11,14.8489
2026-04-19T21:30:00+00:00,12.88,12.605,12.95,15.13,10.67,0.92,14.19,15.0012
2026-04-19T21:32:30+00:00,13.03,12.8471,12.89,14.9,10.57,0.89,14.2,15.1454
2026-04-19T21:35:00+00:00,13.21,13.0819,13.78,15.48,11.92,0.84,14.5,15.2818
2026-04-19T21:37:30+00:00,13.24,13.3095,13.05,14.88,11.41,0.85,13.81,15.411
2026-04-19T21:40:00+00:00,13.54,13.53,13.04,14.93,10.9,0.82,15.11,15.5333
2026-04-19T21:42:30+00:00,13.56,13.7433,14.33,16.18,12.39,0.79,14.4,15.6491
2026-04-19T21:45:00+00:00,13.52,13.9496,13.09,14.88,11.6,0.84,13.47,15.7587
2026-04-19T21:47:30+00:00,13.55,14.1489,13.18,14.85,11.65,0.8,13.27,15.8624
2026-04-19T21:50:00+00:00,13.93,14.3386,12.78,13.98,11.21,0.85,15.57,15.9605
2026-04-19T21:52:30+00:00,14.5,14.5181,14.01,16.09,11.84,0.79,18.52,16.0533
2026-04-19T21:55:00+00:00,15.09,14.6881,15.68,18.01,14.18,0.93,20.97,16.1411
2026-04-19T21:57:30+00:00,15.13,14.8489,17.31,19.09,15.72,1.29,19.4,16.2241
2026-04-19T22:00:00+00:00,15.49,15.0012,17.2,18.58,15.53,1.22,20.15,16.3025
2026-04-19T22:02:30+00:00,15.33,15.1454,17.64,19.03,16.03,1.26,17.51,16.3767
2026-04-19T22:05:00+00:00,15.87,15.2818,16.04,18.14,14.28,0.93,19.75,16.4467
2026-04-19T22:07:30+00:00,16.32,15.411,18.12,19.29,16.49,1.33,21.15,16.5129
2026-04-19T22:10:00+00:00,16.84,15.5333,18.26,19.83,16.86,1.31,22.69,16.5754
2026-04-19T22:12:30+00:00,16.83,15.6491,19.67,21.53,18.24,1.6,20.45,16.6344
2026-04-19T22:15:00+00:00,16.83,15.7587,18.91,20.46,17.53,1.34,18.95,16.6901
2026-04-19T22:17:30+00:00,16.9,15.8624,18.43,20.28,16.44,1.15,18.13,16.7426
2026-04-19T22:20:00+00:00,16.97,15.9605,18.32,19.4,16.83,1.05,17.55,16.7921
2026-04-19T22:22:30+00:00,16.9,16.0533,17.7,18.92,15.74,0.9,16.33,16.8387
2026-04-19T22:25:00+00:00,16.63,16.1411,17.24,18.62,15.64,0.72,14.15,16.8825
2026-04-19T22:27:30+00:00,16.69,16.2241,15.47,17.22,13.9,0.65,14.71,16.9238
2026-04-19T22:30:00+00:00,16.66,16.3025,15.8,17.51,14.47,0.63,14.67,16.9625
2026-04-19T22:32:30+00:00,16.66,16.3767,15.96,17.6,14.44,0.58,14.96,16.9988
2026-04-19T22:35:00+00:00,16.91,16.4467,15.75,16.94,14.41,0.61,16.91,17.0328
2026-04-19T22:37:30+00:00,17.38,16.5129,17.46,18.25,16.38,0.75,19.97,17.0646
2026-04-19T22:40:00+00:00,17.55,16.5754,18.34,20.06,17.02,0.96,20.38,16.9533
2026-04-19T22:42:30+00:00,17.53,16.6344,21.89,22.77,20.5,1.06,19.38,16.8444
2026-04-19T22:45:00+00:00,17.27,16.6901,20.92,22.31,20.0,0.85,16.99,16.738
2026-04-19T22:47:30+00:00,17.27,16.7426,20.64,21.72,19.49,0.79,16.87,16.6338
2026-04-19T22:50:00+00:00,17.24,16.7921,19.87,21.19,18.6,0.64,16.61,16.532
2026-04-19T22:52:30+00:00,16.63,16.8387,19.37,20.75,18.37,0.57,12.51,16.4324
2026-04-19T22:55:00+00:00,16.63,16.8825,17.15,18.51,16.19,0.75,13.5,16.4062
2026-04-19T22:57:30+00:00,17.03,16.9238,15.27,15.27,15.27,0.73,16.98,16.3801
2026-04-19T23:00:00+00:00,17.27,16.9625,16.96,16.96,16.96,0.72,18.73,16.354
2026-04-19T23:02:30+00:00,17.48,16.9988,17.88,17.88,17.88,0.78,19.83,16.328
2026-04-19T23:05:00+00:00,17.74,17.0328,18.53,18.53,18.53,0.77,20.98,16.3021
2026-04-19T23:07:30+00:00,17.66,17.0646,19.24,19.24,19.24,1.05,19.59,16.2763
2026-04-19T23:10:00+00:00,17.65,16.9533,18.66,18.66,18.66,0.77,18.96,16.2506
2026-04-19T23:12:30+00:00,17.6,16.8444,18.41,18.41,18.41,0.69,18.12,16.2249
2026-04-19T23:15:00+00:00,17.38,16.738,18.02,18.02,18.02,0.63,16.37,16.1738
2026-04-19T23:17:30+00:00,17.23,16.6338,17.11,17.11,17.11,0.57,15.44,16.1484
2026-04-19T23:20:00+00:00,17.06,16.532,16.57,16.57,16.57,0.48,14.69,16.1231
2026-04-19T23:22:30+00:00,16.79,16.4324,16.09,16.09,16.09,0.39,13.43,16.0978
2026-04-19T23:25:00+00:00,16.44,16.4062,15.31,15.31,15.31,0.59,12.14,16.0726
2026-04-19T23:27:30+00:00,16.31,16.3801,14.39,14.39,14.39,0.82,12.39,16.0475
2026-04-19T23:30:00+00:00,16.18,16.354,14.4,14.4,14.4,0.76,12.74,16.0225
2026-04-19T23:32:30+00:00,16.49,16.328,14.41,14.41,14.41,0.7,15.97,15.9975
2026-04-19T23:35:00+00:00,16.67,16.3021,15.96,15.96,15.96,0.19,17.69,15.9727
2026-04-19T23:37:30+00:00,16.9,16.2763,16.86,16.86,16.86,0.14,19.26,15.9479
2026-04-19T23:40:00+00:00,16.75,16.2506,17.75,17.75,17.75,0.41,17.89,15.9232
2026-04-19T23:42:30+00:00,16.67,16.2249,17.14,17.14,17.14,0.23,17.21,15.8985
2026-04-19T23:47:30+00:00,16.17,16.1738,15.99,15.99,15.99,0.15,14.14,15.874
2026-04-19T23:50:00+00:00,16.08,16.1484,15.22,15.22,15.22,0.35,14.12,15.8495
2026-04-19T23:52:30+00:00,15.9,16.1231,15.11,15.11,15.11,0.35,13.54,15.8251
2026-04-19T23:55:00+00:00,16.03,16.0978,14.72,14.72,14.72,0.44,15.21,15.8008
2026-04-19T23:57:30+00:00,16.06,16.0726,15.5,15.5,15.5,0.18,15.82,15.7765
2026-04-20T00:00:00+00:00,16.02,16.0475,15.78,15.78,15.78,0.12,15.76,15.7524
2026-04-20T00:02:30+00:00,16.22,16.0225,15.74,15.74,15.74,0.12,17.36,15.7283
2026-04-20T00:05:00+00:00,16.47,15.9975,16.58,16.58,16.58,0.28,18.88,15.7042
2026-04-20T00:07:30+00:00,16.43,15.9727,17.44,17.44,17.44,0.52,18.15,15.6803
2026-04-20T00:10:00+00:00,16.4,15.9479,17.17,17.17,17.17,0.43,17.54,15.6564
2026-04-20T00:12:30+00:00,16.37,15.9232,16.93,16.93,16.93,0.35,17.01,15.6326
2026-04-20T00:15:00+00:00,16.51,15.8985,16.7,16.7,16.7,0.28,17.7,15.6089
2026-04-20T00:17:30+00:00,16.43,15.874,17.09,17.09,17.09,0.38,16.79,15.5853
2026-04-20T00:20:00+00:00,16.54,15.8495,16.66,16.66,16.66,0.25,17.36,15.5617
2026-04-20T00:22:30+00:00,16.86,15.8251,16.97,16.97,16.97,0.33,19.2,15.5382
2026-04-20T00:25:00+00:00,17.08,15.8008,17.97,17.97,17.97,0.6,19.98,15.5148
2026-04-20T00:27:30+00:00,17.13,15.7765,18.49,18.49,18.49,0.72,19.4,15.4914
2026-04-20T00:30:00+00:00,16.85,15.7524,18.31,18.31,18.31,0.64,16.74,15.4682
2026-04-20T00:32:30+00:00,16.72,15.7283,17.0,17.0,17.0,0.24,15.68,15.445
2026-04-20T00:35:00+00:00,16.5,15.7042,16.42,16.42,16.42,0.14,14.27,15.4218
2026-04-20T00:37:30+00:00,16.13,15.6803,15.62,15.62,15.62,0.27,12.25,15.3988
2026-04-20T00:40:00+00:00,16.01,15.6564,14.45,14.45,14.45,0.58,12.38,15.3758
2026-04-20T00:42:30+00:00,16.17,15.6326,14.33,14.33,14.33,0.57,14.41,15.3529
2026-04-20T00:45:00+00:00,16.14,15.6089,15.23,15.23,15.23,0.28,14.81,15.33
2026-04-20T00:47:30+00:00,16.14,15.5853,15.37,15.37,15.37,0.23,15.3,15.3073
2026-04-20T00:50:00+00:00,16.14,15.5617,15.57,15.57,15.57,0.17,15.69,15.2846
2026-04-20T00:52:30+00:00,16.05,15.5382,15.75,15.75,15.75,0.16,15.44,15.2619
2026-04-20T00:55:00+00:00,16.4,15.5148,15.59,15.59,15.59,0.16,18.1,15.2394
2026-04-20T00:57:30+00:00,16.66,15.4914,16.97,16.97,16.97,0.43,19.54,15.2169
2026-04-20T01:00:00+00:00,16.78,15.4682,17.82,17.82,17.82,0.67,19.69,15.1945
2026-04-20T01:02:30+00:00,16.8,15.445,18.03,18.03,18.03,0.71,19.05,15.1722
2026-04-20T01:05:00+00:00,16.63,15.4218,17.83,17.83,17.83,0.62,17.29,15.1499
2026-04-20T01:07:30+00:00,16.6,15.3988,17.0,17.0,17.0,0.37,16.79,15.1277
2026-04-20T01:10:00+00:00,16.16,15.3758,16.76,16.76,16.76,0.3,13.69,15.1056
2026-04-20T01:12:30+00:00,16.0,15.3529,15.13,15.13,15.13,0.3,13.11,15.0835
2026-04-20T01:15:00+00:00,15.75,15.33,14.71,14.71,14.71,0.4,12.15,15.0615
2026-04-20T01:17:30+00:00,15.6,15.3073,14.06,14.06,14.06,0.55,12.1,15.0396
2026-04-20T01:20:00+00:00,15.53,15.2846,13.87,13.87,13.87,0.56,12.72,15.0177
2026-04-20T01:22:30+00:00,15.87,15.2619,14.04,14.04,14.04,0.47,15.9,14.9959
2026-04-20T01:25:00+00:00,15.87,15.2394,15.59,15.59,15.59,0.19,16.17,14.9742
2026-04-20T01:27:30+00:00,15.84,15.2169,15.75,15.75,15.75,0.23,16.09,14.9526
2026-04-20T01:30:00+00:00,15.81,15.1945,15.72,15.72,15.72,0.23,16.02,14.931
2026-04-20T01:32:30+00:00,15.74,15.1722,15.71,15.71,15.71,0.24,15.65,14.9095
2026-04-20T01:35:00+00:00,15.66,15.1499,15.52,15.52,15.52,0.22,15.3,14.888
2026-04-20T01:37:30+00:00,15.92,15.1277,15.34,15.34,15.34,0.2,17.25,14.8667
2026-04-20T01:40:00+00:00,15.86,15.1056,16.36,16.36,16.36,0.43,16.62,14.8454
2026-04-20T01:42:30+00:00,15.57,15.0835,16.09,16.09,16.09,0.35,14.51,14.8241
2026-04-20T01:45:00+00:00,15.72,15.0615,15.02,15.02,15.02,0.19,15.78,14.8029
2026-04-20T01:47:30+00:00,15.86,15.0396,15.63,15.63,15.63,0.26,16.78,14.7818
2026-04-20T01:50:00+00:00,16.15,15.0177,16.16,16.16,16.16,0.39,18.54,14.7608
2026-04-20T01:52:30+00:00,16.31,14.9959,17.13,17.13,17.13,0.66,19.0,14.7398
2026-04-20T01:55:00+00:00,16.63,14.9742,17.49,17.49,17.49,0.74,20.39,14.7189
2026-04-20T01:57:30+00:00,16.65,14.9526,18.34,18.34,18.34,0.95,19.44,14.6981
2026-04-20T02:00:00+00:00,16.69,14.931,18.0,18.0,18.0,0.81,18.79,14.6773
2026-04-20T02:02:30+00:00,16.46,14.9095,17.78,17.78,17.78,0.71,16.46,14.6566
2026-04-20T02:05:00+00:00,16.28,14.888,16.64,16.64,16.64,0.36,14.94,14.6359
2026-04-20T02:07:30+00:00,16.13,14.8667,15.83,15.83,15.83,0.21,14.07,14.6153
2026-04-20T02:10:00+00:00,15.87,14.8454,15.29,15.29,15.29,0.23,12.72,14.5948
2026-04-20T02:12:30+00:00,15.9,14.8241,14.48,14.48,14.48,0.4,13.65,14.5744
2026-04-20T02:15:00+00:00,15.72,14.8029,14.82,14.82,14.82,0.3,12.99,14.554
2026-04-20T02:17:30+00:00,15.51,14.7818,14.36,14.36,14.36,0.39,12.34,14.5336
2026-04-20T02:20:00+00:00,15.45,14.7608,13.9,13.9,13.9,0.48,12.94,14.5134
2026-04-20T02:22:30+00:00,15.33,14.7398,14.07,14.07,14.07,0.39,12.99,14.4932
2026-04-20T02:25:00+00:00,14.96,14.7189,13.99,13.99,13.99,0.38,11.31,14.473
2026-04-20T02:27:30+00:00,14.64,14.6981,13.01,13.01,13.01,0.6,10.6,14.453
2026-04-20T02:30:00+00:00,14.75,14.6773,12.39,12.39,12.39,0.72,12.58,14.433
2026-04-20T02:32:30+00:00,14.5,14.6566,13.33,13.33,13.33,0.4,11.83,14.413
2026-04-20T02:35:00+00:00,14.27,14.6359,12.85,12.85,12.85,0.48,11.37,14.3931
2026-04-20T02:37:30+00:00,14.3,14.6153,12.51,12.51,12.51,0.52,12.78,14.3733
2026-04-20T02:40:00+00:00,14.55,14.5948,13.13,13.13,13.13,0.32,15.26,14.3536
2026-04-20T02:42:30+00:00,14.76,14.5744,14.38,14.38,14.38,0.29,16.9,14.3339
2026-04-20T02:45:00+00:00,14.69,14.554,15.3,15.3,15.3,0.53,16.25,14.3142
2026-04-20T02:47:30+00:00,14.72,14.5336,15.07,15.07,15.07,0.47,16.26,14.2947
2026-04-20T02:50:00+00:00,14.77,14.5134,15.16,15.16,15.16,0.5,16.4,14.2751
2026-04-20T02:52:30+00:00,14.88,14.4932,15.31,15.31,15.31,0.53,16.79,14.2557
2026-04-20T02:55:00+00:00,14.95,14.473,15.59,15.59,15.59,0.6,16.79,14.2363
2026-04-20T02:57:30+00:00,14.77,14.453,15.68,15.68,15.68,0.61,15.09,14.217
2026-04-20T03:00:00+00:00,14.44,14.433,14.87,14.87,14.87,0.38,12.73,14.1977
2026-04-20T03:02:30+00:00,14.45,14.413,13.63,13.63,13.63,0.23,13.22,14.1785
2026-04-20T03:05:00+00:00,14.57,14.3931,13.81,13.81,13.81,0.23,14.34,14.1594
2026-04-20T03:07:30+00:00,14.91,14.3733,14.34,14.34,14.34,0.29,16.66,14.1403
2026-04-20T03:10:00+00:00,14.95,14.3536,15.55,15.55,15.55,0.59,16.54,14.1213
2026-04-20T03:12:30+00:00,15.0,14.3339,15.57,15.57,15.57,0.58,16.44,14.1023
2026-04-20T03:15:00+00:00,14.89,14.3142,15.59,15.59,15.59,0.57,15.27,14.0834
2026-04-20T03:17:30+00:00,14.71,14.2947,15.04,15.04,15.04,0.41,13.85,14.0645
2026-04-20T03:20:00+00:00,14.72,14.2751,14.3,14.3,14.3,0.25,14.02,14.0458
2026-04-20T03:22:30+00:00,14.83,14.2557,14.35,14.35,14.35,0.26,14.89,14.027
2026-04-20T03:25:00+00:00,14.81,14.2363,14.76,14.76,14.76,0.34,14.72,14.0084
2026-04-20T03:27:30+00:00,14.53,14.217,14.68,14.68,14.68,0.32,12.87,13.9897
2026-04-20T03:30:00+00:00,14.75,14.1977,13.7,13.7,13.7,0.24,14.73,13.9712
2026-04-20T03:32:30+00:00,14.66,14.1785,14.6,14.6,14.6,0.32,14.18,13.9527
2026-04-20T03:35:00+00:00,15.02,14.1594,14.31,14.31,14.31,0.27,16.75,13.9343
2026-04-20T03:37:30+00:00,15.23,14.1403,15.64,15.64,15.64,0.59,17.72,13.9159
2026-04-20T03:40:00+00:00,15.25,14.1213,16.23,16.23,16.23,0.74,17.18,13.8976
2026-04-20T03:42:30+00:00,15.35,14.1023,16.06,16.06,16.06,0.67,17.26,13.8793
2026-04-20T03:45:00+00:00,14.95,14.0834,16.19,16.19,16.19,0.68,14.0,13.8611
2026-04-20T03:47:30+00:00,14.62,14.0645,14.55,14.55,14.55,0.26,11.87,13.843
2026-04-20T03:50:00+00:00,14.22,14.0458,13.38,13.38,13.38,0.32,9.77,13.8249
2026-04-20T03:52:30+00:00,13.89,14.027,12.14,12.14,12.14,0.62,8.92,13.8068
2026-04-20T03:55:00+00:00,13.82,14.0084,11.39,11.39,11.39,0.78,9.85,13.7889
2026-04-20T03:57:30+00:00,13.94,13.9897,11.66,11.66,11.66,0.65,11.77,13.7709
2026-04-20T04:00:00+00:00,14.16,13.9712,12.57,12.57,12.57,0.36,14.1,13.7531
2026-04-20T04:02:30+00:00,14.37,13.9527,13.71,13.71,13.71,0.26,15.87,13.7353
2026-04-20T04:05:00+00:00,14.77,13.9343,14.65,14.65,14.65,0.47,18.42,13.7175
2026-04-20T04:07:30+00:00,15.04,13.9159,16.07,16.07,16.07,0.87,19.49,13.6998
2026-04-20T04:10:00+00:00,15.27,13.8976,16.81,16.81,16.81,1.06,19.78,13.6822
2026-04-20T04:12:30+00:00,15.26,13.8793,17.26,17.26,17.26,1.15,18.62,13.6646
2026-04-20T04:15:00+00:00,15.05,13.8611,16.78,16.78,16.78,0.96,16.2,13.6471
2026-04-20T04:17:30+00:00,14.74,13.843,15.65,15.65,15.65,0.6,13.61,13.6296
2026-04-20T04:20:00+00:00,14.53,13.8249,14.33,14.33,14.33,0.27,12.25,13.6122
2026-04-20T04:22:30+00:00,14.6,13.8068,13.55,13.55,13.55,0.26,13.12,13.5948
2026-04-20T04:25:00+00:00,14.71,13.7889,13.89,13.89,13.89,0.23,14.13,13.5775
2026-04-20T04:27:30+00:00,14.76,13.7709,14.35,14.35,14.35,0.28,14.61,13.5603
2026-04-20T04:30:00+00:00,14.68,13.7531,14.58,14.58,14.58,0.32,14.06,13.5431
2026-04-20T04:32:30+00:00,14.29,13.7353,14.27,14.27,14.27,0.27,11.65,13.5259
2026-04-20T04:35:00+00:00,14.1,13.7175,12.97,12.97,12.97,0.34,11.06,13.5088
2026-04-20T04:37:30+00:00,13.78,13.6998,12.54,12.54,12.54,0.42,9.75,13.4918
2026-04-20T04:40:00+00:00,13.73,13.6822,11.72,11.72,11.72,0.6,10.64,13.4748
2026-04-20T04:42:30+00:00,13.55,13.6646,12.01,12.01,12.01,0.48,10.45,13.4579
2026-04-20T04:45:00+00:00,13.74,13.6471,11.77,11.77,11.77,0.5,12.78,13.441
2026-04-20T04:47:30+00:00,13.77,13.6296,12.86,12.86,12.86,0.24,13.59,13.4242
2026-04-20T04:50:00+00:00,13.78,13.6122,13.26,13.26,13.26,0.25,14.02,13.4074
2026-04-20T04:52:30+00:00,14.0,13.5948,13.5,13.5,13.5,0.29,15.71,13.3907
2026-04-20T04:55:00+00:00,14.0,13.5775,14.41,14.41,14.41,0.52,15.49,13.374
2026-04-20T04:57:30+00:00,14.2,13.5603,14.38,14.38,14.38,0.51,16.6,13.3574
2026-04-20T05:00:00+00:00,14.08,13.5431,15.04,15.04,15.04,0.69,15.24,13.3408
2026-04-20T05:02:30+00:00,13.7,13.5259,14.44,14.44,14.44,0.51,12.45,13.3243
2026-04-20T05:05:00+00:00,13.47,13.5088,13.02,13.02,13.02,0.23,11.22,13.3079
2026-04-20T05:07:30+00:00,13.41,13.4918,12.32,12.32,12.32,0.29,11.42,13.2915
2026-04-20T05:10:00+00:00,13.41,13.4748,12.32,12.32,12.32,0.28,11.99,13.2751
2026-04-20T05:12:30+00:00,13.44,13.4579,12.53,12.53,12.53,0.24,12.64,13.2588
2026-04-20T05:15:00+00:00,13.7,13.441,12.81,12.81,12.81,0.23,14.74,13.2426
2026-04-20T05:17:30+00:00,13.67,13.4242,13.89,13.89,13.89,0.44,14.41,13.2264
2026-04-20T05:20:00+00:00,13.76,13.4074,13.77,13.77,13.77,0.41,14.92,13.2102
2026-04-20T05:22:30+00:00,13.76,13.3907,14.07,14.07,14.07,0.48,14.69,13.1941
2026-04-20T05:25:00+00:00,13.58,13.374,14.01,14.01,14.01,0.46,13.27,13.1781
2026-04-20T05:27:30+00:00,13.82,13.3574,13.3,13.3,13.3,0.29,14.96,13.1621
2026-04-20T05:30:00+00:00,13.43,13.3408,14.18,14.18,14.18,0.5,12.05,13.1461
2026-04-20T05:32:30+00:00,13.24,13.3243,12.7,12.7,12.7,0.22,11.08,13.1302
2026-04-20T05:35:00+00:00,13.26,13.3079,12.12,12.12,12.12,0.28,11.8,13.1144
2026-04-20T05:37:30+00:00,13.45,13.2915,12.4,12.4,12.4,0.23,13.5,13.0986
2026-04-20T05:40:00+00:00,13.68,13.2751,13.23,13.23,13.23,0.3,15.13,13.0828
2026-04-20T05:42:30+00:00,13.76,13.2588,14.09,14.09,14.09,0.51,15.38,13.0671
2026-04-20T05:45:00+00:00,13.74,13.2426,14.3,14.3,14.3,0.56,14.89,13.0515
2026-04-20T05:47:30+00:00,13.97,13.2264,14.12,14.12,14.12,0.5,16.12,13.0359
2026-04-20T05:50:00+00:00,14.34,13.2102,14.81,14.81,14.81,0.68,17.94,13.0203
2026-04-20T05:52:30+00:00,14.35,13.1941,15.87,15.87,15.87,0.95,17.0,13.0048
2026-04-20T05:55:00+00:00,14.36,13.1781,15.54,15.54,15.54,0.81,16.2,12.9894
2026-04-20T05:57:30+00:00,14.32,13.1621,15.23,15.23,15.23,0.69,15.28,12.974
2026-04-20T06:00:00+00:00,14.17,13.1461,14.8,14.8,14.8,0.6,13.79,12.9586
2026-04-20T06:02:30+00:00,13.78,13.1302,14.05,14.05,14.05,0.38,11.01,12.9433
2026-04-20T06:05:00+00:00,13.69,13.1144,12.56,12.56,12.56,0.3,10.91,12.928
2026-04-20T06:07:30+00:00,13.29,13.0986,12.37,12.37,12.37,0.33,8.87,12.9128
2026-04-20T06:10:00+00:00,13.36,13.0828,11.16,11.16,11.16,0.6,10.5,12.8977
2026-04-20T06:12:30+00:00,13.45,13.0671,11.81,11.81,11.81,0.4,11.93,12.8826
2026-04-20T06:15:00+00:00,13.4,13.0515,12.44,12.44,12.44,0.26,12.18,12.8675
2026-04-20T06:17:30+00:00,13.63,13.0359,12.51,12.51,12.51,0.25,14.2,12.8525
2026-04-20T06:20:00+00:00,13.62,13.0203,13.52,13.52,13.52,0.38,14.19,12.8375
2026-04-20T06:22:30+00:00,13.38,13.0048,13.55,13.55,13.55,0.39,12.62,12.7984
2026-04-20T06:25:00+00:00,13.11,12.9894,12.76,12.76,12.76,0.25,11.12,12.7035
2026-04-20T06:27:30+00:00,13.04,12.974,11.94,11.94,11.94,0.29,11.29,12.464
2026-04-20T06:30:00+00:00,13.16,12.9586,11.95,11.95,11.95,0.27,12.71,11.9009
2026-04-20T06:32:30+00:00,13.24,12.9433,12.62,12.62,12.62,0.26,13.52,10.7664
2026-04-20T06:35:00+00:00,13.54,12.928,13.03,13.03,13.03,0.34,15.62,8.9719
2026-04-20T06:37:30+00:00,13.38,12.9128,14.16,14.16,14.16,0.63,14.17,7.6813
2026-04-20T06:40:00+00:00,13.09,12.8977,13.5,13.5,13.5,0.44,12.09,6.5533
2026-04-20T06:42:30+00:00,12.99,12.8826,12.44,12.44,12.44,0.24,11.72,5.8288
2026-04-20T06:45:00+00:00,13.01,12.8675,12.2,12.2,12.2,0.23,12.23,5.4491
2026-04-20T06:47:30+00:00,13.08,12.8525,12.42,12.42,12.42,0.24,12.99,5.2844
2026-04-20T06:50:00+00:00,13.54,12.8375,2.4,2.78,2.2,3.25,16.16,5.2388
2026-04-20T06:52:30+00:00,13.62,12.7984,3.16,4.13,2.2,3.41,16.13,5.2579
2026-04-20T06:55:00+00:00,13.43,12.7035,2.93,4.15,2.2,3.37,14.24,5.314
2026-04-20T06:57:30+00:00,13.29,12.464,2.53,3.1,2.2,3.31,12.97,5.3928
2026-04-20T07:00:00+00:00,13.11,11.9009,2.21,2.24,2.2,3.27,11.77,5.4872
2026-04-20T07:02:30+00:00,13.1,10.7664,2.2,2.2,2.2,3.21,11.99,5.5933
2026-04-20T07:05:00+00:00,12.91,8.9719,5.39,7.25,3.72,2.5,11.03,5.7087
2026-04-20T07:07:30+00:00,11.84,7.6813,5.28,6.77,3.98,2.53,4.62,5.8316
2026-04-20T07:10:00+00:00,10.41,6.5533,2.48,3.61,2.2,3.36,2.2,5.9609
2026-04-20T07:12:30+00:00,8.94,5.8288,2.2,2.2,2.2,3.1,2.2,6.0955
